# Parameter    Energy (eV)
1.000000000000000000e+01 2.497702856441037511e+00
2.000000000000000000e+01 1.686841849241318414e-01
3.000000000000000000e+01 1.196457337186984660e-02
4.000000000000000000e+01 2.821412336061257520e-03
5.000000000000000000e+01 1.470775298002990894e-03
6.000000000000000000e+01 6.259978858906833921e-04
7.000000000000000000e+01 4.299398651710362174e-04
8.000000000000000000e+01 2.092555421313591069e-04
9.000000000000000000e+01 0.000000000000000000e+00
