# Parameter    Energy (eV)
1.000000000000000000e+00 4.227852439445996424e+00
2.000000000000000000e+00 1.289109378108150850e-01
3.000000000000000000e+00 6.122425312923951424e-03
4.000000000000000000e+00 5.080365367575723212e-04
5.000000000000000000e+00 5.197374321141978726e-05
6.000000000000000000e+00 5.850447678312775679e-06
7.000000000000000000e+00 1.632683051866479218e-06
8.000000000000000000e+00 6.802845291531411931e-07
9.000000000000000000e+00 0.000000000000000000e+00
